epoch,epsilon,time,reward
1488,0.11438396227480506,1701683940.3252828,-49.6351217709306
1489,0.11438396227480506,1701683941.1184435,-49.48092009025834
1490,0.11438396227480506,1701683941.9546711,-50.67249533146587
1491,0.11438396227480506,1701683942.6650712,-50.30880213196386
1492,0.11438396227480506,1701683943.3855689,-50.93051742919391
1493,0.11438396227480506,1701683944.09528,-52.002803843759736
1494,0.11438396227480506,1701683944.8129177,-52.58728408029884
1495,0.11438396227480506,1701683945.5157042,-51.00689853719267
1496,0.11438396227480506,1701683946.249334,-52.56545868347335
1497,0.11438396227480506,1701683946.967389,-50.401959617180225
1498,0.11438396227480506,1701683947.7505133,-49.60665732959849
1499,0.10294556604732455,1701683948.5800178,-50.43365624027386
1500,0.10294556604732455,1701683949.3078895,-49.5300700280112
1501,0.10294556604732455,1701683950.0312788,-49.820297230003156
1502,0.10294556604732455,1701683950.741629,-51.1829178338002
1503,0.10294556604732455,1701683951.4572031,-50.079558434484916
1504,0.10294556604732455,1701683952.274676,-48.88818316215376
1505,0.10294556604732455,1701683953.0227594,-51.093754668534025
1506,0.10294556604732455,1701683953.8449583,-49.702779333955775
1507,0.10294556604732455,1701683954.5653474,-49.73828586990353
1508,0.10294556604732455,1701683955.3133292,-51.940759025832534
1509,0.10294556604732455,1701683956.053994,-49.66893285091808
1510,0.10294556604732455,1701683956.766504,-50.38562169312168
1511,0.10294556604732455,1701683957.5016575,-51.221719187675085
1512,0.10294556604732455,1701683958.3077037,-51.73655695611575
1513,0.10294556604732455,1701683959.0495975,-49.6639032835356
1514,0.10294556604732455,1701683959.7630243,-53.496559679427314
1515,0.10294556604732455,1701683960.4726408,-49.94920479302838
1516,0.10294556604732455,1701683961.18815,-49.74794856831622
1517,0.10294556604732455,1701683961.9080813,-50.71663243075011
1518,0.10294556604732455,1701683962.7976406,-49.718878384687194
1519,0.10294556604732455,1701683963.5973113,-51.33635231870523
1520,0.10294556604732455,1701683964.307067,-50.56511087768441
1521,0.10294556604732455,1701683965.071289,-48.83631107998756
1522,0.10294556604732455,1701683965.798103,-49.50223778400251
1523,0.10294556604732455,1701683966.5158858,-49.82976151571732
1524,0.10294556604732455,1701683967.213425,-52.86133948023653
1525,0.10294556604732455,1701683967.9335992,-49.34130757858695
1526,0.10294556604732455,1701683968.8505547,-50.45599400871458
1527,0.10294556604732455,1701683969.5995154,-49.180118658574536
1528,0.10294556604732455,1701683970.3682454,-50.80141106442574
1529,0.10294556604732455,1701683971.1706653,-50.462586367880476
1530,0.10294556604732455,1701683971.9180958,-52.01187636165575
1531,0.10294556604732455,1701683972.776115,-49.75578703703697
1532,0.10294556604732455,1701683973.4895825,-50.72012371615313
1533,0.10294556604732455,1701683974.171728,-51.64147486772487
1534,0.10294556604732455,1701683974.864863,-52.129963040771784
1535,0.10294556604732455,1701683975.5847137,-53.20605236539059
1536,0.10294556604732455,1701683976.355577,-49.83725178960475
1537,0.10294556604732455,1701683977.0578969,-50.27420129162777
1538,0.10294556604732455,1701683977.7649746,-49.37537231559287
1539,0.10294556604732455,1701683978.434557,-49.971016184251425
1540,0.10294556604732455,1701683979.1141646,-50.43284547152192
1541,0.10294556604732455,1701683979.8064532,-49.736899704326184
1542,0.10294556604732455,1701683980.6291723,-50.465112433862494
1543,0.10294556604732455,1701683981.328082,-50.474316059757236
1544,0.10294556604732455,1701683982.031178,-49.392903828197966
1545,0.10294556604732455,1701683982.7109768,-50.68323490507311
1546,0.10294556604732455,1701683983.4560883,-51.536376050420195
1547,0.10294556604732455,1701683984.230347,-50.04088118580761
1548,0.10294556604732455,1701683984.991351,-48.95329909741669
1549,0.10294556604732455,1701683985.8144147,-53.019427715530675
1550,0.10294556604732455,1701683986.5054824,-52.87980897914725
1551,0.10294556604732455,1701683987.1830137,-49.864416822284454
1552,0.10294556604732455,1701683987.9296548,-50.80111928104579
1553,0.10294556604732455,1701683988.6299763,-50.456402505446626
1554,0.10294556604732455,1701683989.3238187,-50.060859010270725
1555,0.10294556604732455,1701683990.1191444,-50.76844109866165
1556,0.10294556604732455,1701683990.9047709,-51.47907018362906
1557,0.10294556604732455,1701683991.5829196,-52.17971794273272
1558,0.10294556604732455,1701683992.2704275,-50.672619047619
1559,0.10294556604732455,1701683992.9657066,-49.124900015561764
1560,0.10294556604732455,1701683993.6404555,-50.423821973233736
1561,0.10294556604732455,1701683994.323972,-51.217525287892904
1562,0.10294556604732455,1701683994.998711,-51.14217981637096
1563,0.10294556604732455,1701683995.6773741,-50.23029372860253
1564,0.10294556604732455,1701683996.4386506,-51.448634453781516
1565,0.10294556604732455,1701683997.1551397,-49.5529828042328
1566,0.10294556604732455,1701683997.8715792,-50.132361111111116
1567,0.10294556604732455,1701683998.6094968,-51.6545988951136
1568,0.10294556604732455,1701683999.2804449,-49.34698373793957
1569,0.10294556604732455,1701684000.0483794,-51.14875700280109
1570,0.10294556604732455,1701684000.7319953,-49.41237822906941
1571,0.10294556604732455,1701684001.4957895,-52.808230625583576
1572,0.10294556604732455,1701684002.2073085,-50.0417075163399
1573,0.10294556604732455,1701684002.892414,-50.00600762527223
1574,0.10294556604732455,1701684003.640398,-49.07610760971057
1575,0.10294556604732455,1701684004.3532853,-50.79907874260819
1576,0.10294556604732455,1701684005.0450761,-49.9731508714597
1577,0.10294556604732455,1701684005.7576435,-48.91513966697786
1578,0.10294556604732455,1701684006.5067985,-50.60330220977283
1579,0.10294556604732455,1701684007.2792583,-50.81032796451913
1580,0.10294556604732455,1701684007.9591117,-49.58437986305629
1581,0.10294556604732455,1701684008.6305704,-49.82420129162775
1582,0.10294556604732455,1701684009.3856156,-49.39164993775284
1583,0.10294556604732455,1701684010.1637871,-50.548877606598204
1584,0.10294556604732455,1701684010.8839529,-49.6674435885465
1585,0.10294556604732455,1701684011.5467165,-50.327698023653916
1586,0.10294556604732455,1701684012.2344372,-50.408677637721716
1587,0.10294556604732455,1701684012.928266,-48.31099712107062
1588,0.10294556604732455,1701684013.6374454,-49.62951953003426
1589,0.10294556604732455,1701684014.300106,-49.769071739807025
1590,0.10294556604732455,1701684015.0025234,-49.58263577653282
1591,0.10294556604732455,1701684015.7202165,-48.723240351696234
1592,0.10294556604732455,1701684016.4625034,-48.16887527233116
1593,0.10294556604732455,1701684017.2530437,-50.10277077497663
1594,0.10294556604732455,1701684017.9857514,-52.04024159663865
1595,0.10294556604732455,1701684018.6867068,-49.779223856209114
1596,0.10294556604732455,1701684019.3824186,-51.641120059134714
1597,0.10294556604732455,1701684020.0962517,-52.556347261126675
1598,0.10294556604732455,1701684020.83457,-49.284283380018636
1599,0.0926510094425921,1701684021.5744317,-49.18600490196075
1600,0.0926510094425921,1701684022.2489948,-50.353416199813296
1601,0.0926510094425921,1701684022.960892,-51.30527427637722
1602,0.0926510094425921,1701684023.635103,-49.244749844382156
1603,0.0926510094425921,1701684024.4253378,-50.70037231559293
1604,0.0926510094425921,1701684025.2072842,-48.99539838157487
1605,0.0926510094425921,1701684025.9174967,-50.650088313103
1606,0.0926510094425921,1701684026.6290507,-51.71839985994395
1607,0.0926510094425921,1701684027.3567376,-51.63366168689698
1608,0.0926510094425921,1701684028.0813508,-49.50890211640207
1609,0.0926510094425921,1701684028.7865958,-49.5075326797386
1610,0.0926510094425921,1701684029.4852042,-49.89835628695919
1611,0.0926510094425921,1701684030.1622045,-50.615612356053546
1612,0.0926510094425921,1701684030.8535955,-50.5352532679738
1613,0.0926510094425921,1701684031.551959,-49.696999299719934
1614,0.0926510094425921,1701684032.2971184,-51.478358232181776
1615,0.0926510094425921,1701684033.0040672,-51.2030567226891
1616,0.0926510094425921,1701684033.6937828,-51.09172696856518
1617,0.0926510094425921,1701684034.4852955,-52.55089363523179
1618,0.0926510094425921,1701684035.2344606,-49.03406940553998
1619,0.0926510094425921,1701684035.9591203,-49.19471093993148
1620,0.0926510094425921,1701684036.6398778,-51.30569638966694
1621,0.0926510094425921,1701684037.3816347,-48.8785644257703
1622,0.0926510094425921,1701684038.0795636,-51.16945222533457
1623,0.0926510094425921,1701684038.779665,-50.637039760348564
1624,0.0926510094425921,1701684039.4727383,-50.131460862122594
1625,0.0926510094425921,1701684040.2754798,-50.395229536258896
1626,0.0926510094425921,1701684041.0195827,-49.69790888577649
1627,0.0926510094425921,1701684041.7803283,-49.78654956427014
1628,0.0926510094425921,1701684042.4840305,-51.74977357609709
1629,0.0926510094425921,1701684043.182879,-49.54229380641145
1630,0.0926510094425921,1701684043.9701972,-50.65334850606905
1631,0.0926510094425921,1701684044.6738498,-52.84459889511353
1632,0.0926510094425921,1701684045.4247568,-50.54426626206041
1633,0.0926510094425921,1701684046.1234899,-51.094301276066
1634,0.0926510094425921,1701684046.8331082,-49.46308823529416
1635,0.0926510094425921,1701684047.5578535,-48.37567110177404
1636,0.0926510094425921,1701684048.3023849,-51.553208450046625
1637,0.0926510094425921,1701684049.1106865,-50.644616013071925
1638,0.0926510094425921,1701684049.8464746,-49.80288748832866
1639,0.0926510094425921,1701684050.5556297,-50.4696280734516
1640,0.0926510094425921,1701684051.265744,-51.4327380952381
1641,0.0926510094425921,1701684051.981248,-51.10618464052285
1642,0.0926510094425921,1701684052.6785092,-51.138821584189174
1643,0.0926510094425921,1701684053.40184,-50.589278711484624
1644,0.0926510094425921,1701684054.1793752,-50.32663281979455
1645,0.0926510094425921,1701684055.0633607,-51.515727902272026
1646,0.0926510094425921,1701684055.8738694,-50.442122626828535
1647,0.0926510094425921,1701684056.646601,-51.197510893246154
1648,0.0926510094425921,1701684057.3865888,-49.42504007158419
1649,0.0926510094425921,1701684058.1783926,-52.58477552131958
1650,0.0926510094425921,1701684058.9277556,-50.68060457516337
1651,0.0926510094425921,1701684059.6245546,-50.437585589791475
1652,0.0926510094425921,1701684060.3443553,-52.460471910986556
1653,0.0926510094425921,1701684061.0665424,-48.96864923747272
1654,0.0926510094425921,1701684061.777972,-50.58340413943352
1655,0.0926510094425921,1701684062.5558171,-49.724363912231546
1656,0.0926510094425921,1701684063.427862,-51.176170245876136
1657,0.0926510094425921,1701684064.2817268,-49.03100373482724
1658,0.0926510094425921,1701684065.1227536,-51.96172230003115
1659,0.0926510094425921,1701684065.9562967,-50.482598817304655
1660,0.0926510094425921,1701684066.8555503,-49.18855703392463
1661,0.0926510094425921,1701684067.6795535,-50.6523078120137
1662,0.0926510094425921,1701684068.5070148,-51.375698723933965
1663,0.0926510094425921,1701684069.314097,-48.84359632741986
1664,0.0926510094425921,1701684070.0343041,-49.707277855586625
1665,0.0926510094425921,1701684070.7438867,-49.281612200435745
1666,0.0926510094425921,1701684071.4497163,-49.74360488639903
1667,0.0926510094425921,1701684072.160143,-50.02204209461558
1668,0.0926510094425921,1701684072.8784175,-52.740039293495165
1669,0.0926510094425921,1701684073.6009853,-49.22338818860873
1670,0.0926510094425921,1701684074.2990434,-48.253667522564605
1671,0.0926510094425921,1701684075.0284467,-50.09875583566755
1672,0.0926510094425921,1701684075.7557724,-49.101095938375366
1673,0.0926510094425921,1701684076.4660695,-49.04652466542168
1674,0.0926510094425921,1701684077.309126,-48.76992763772172
1675,0.0926510094425921,1701684078.055442,-49.046619981325854
1676,0.0926510094425921,1701684078.8095224,-49.53094343292869
1677,0.0926510094425921,1701684079.615687,-50.22336290071579
1678,0.0926510094425921,1701684080.3541174,-50.7244915188297
1679,0.0926510094425921,1701684081.0387733,-50.61719070961715
1680,0.0926510094425921,1701684081.7709315,-50.56375544662304
1681,0.0926510094425921,1701684082.4658093,-49.4436826953003
1682,0.0926510094425921,1701684083.1760917,-50.93322245564896
1683,0.0926510094425921,1701684083.8726723,-49.470908029878586
1684,0.0926510094425921,1701684084.5847898,-50.631882975412324
1685,0.0926510094425921,1701684085.389653,-49.47604536258941
1686,0.0926510094425921,1701684086.1085868,-48.916083877995646
1687,0.0926510094425921,1701684086.8475802,-51.17951291627759
1688,0.0926510094425921,1701684087.557317,-48.97979964207904
1689,0.0926510094425921,1701684088.2509024,-49.78576291627756
1690,0.0926510094425921,1701684088.9485018,-49.28993580765639
1691,0.0926510094425921,1701684089.7679183,-49.23562480547776
1692,0.0926510094425921,1701684090.5195992,-49.431304466230934
1693,0.0926510094425921,1701684091.2233083,-50.95378151260509
1694,0.0926510094425921,1701684091.942595,-50.75537931839395
1695,0.0926510094425921,1701684092.6752687,-52.54949891067534
1696,0.0926510094425921,1701684093.388895,-50.18800653594769
1697,0.0926510094425921,1701684094.0767257,-50.30888616557735
1698,0.0926510094425921,1701684094.769758,-49.54125505757857
1699,0.08338590849833288,1701684095.4591548,-50.164226190476185
1700,0.08338590849833288,1701684096.2741163,-49.38435768751947
1701,0.08338590849833288,1701684097.0601742,-49.937944288826635
1702,0.08338590849833288,1701684097.8768084,-49.81692421413005
1703,0.08338590849833288,1701684098.5829394,-50.02833099906626
1704,0.08338590849833288,1701684099.3791094,-50.05971521942107
1705,0.08338590849833288,1701684100.1823177,-49.683077342047916
1706,0.08338590849833288,1701684100.9927177,-48.94500739184564
1707,0.08338590849833288,1701684101.7329926,-50.12419312169314
1708,0.08338590849833288,1701684102.4827974,-48.82974284158102
1709,0.08338590849833288,1701684103.2084532,-48.98470938375344
1710,0.08338590849833288,1701684104.1110146,-49.63290616246495
1711,0.08338590849833288,1701684104.846868,-49.44551314970432
1712,0.08338590849833288,1701684105.6396224,-51.985331854964215
1713,0.08338590849833288,1701684106.5186288,-49.67064153439155
1714,0.08338590849833288,1701684107.279505,-51.420701836290085
1715,0.08338590849833288,1701684107.99964,-50.37386865857457
1716,0.08338590849833288,1701684108.7166877,-50.2087309368192
1717,0.08338590849833288,1701684109.4916553,-51.18509648303764
1718,0.08338590849833288,1701684110.2144992,-49.91819638966693
1719,0.08338590849833288,1701684110.9754467,-51.08996265172736
1720,0.08338590849833288,1701684111.7053595,-49.741975957049455
1721,0.08338590849833288,1701684112.422049,-49.767324929971956
1722,0.08338590849833288,1701684113.1145709,-49.81438569872392
1723,0.08338590849833288,1701684113.9495845,-49.7299902738873
1724,0.08338590849833288,1701684114.7476301,-49.047291083099886
1725,0.08338590849833288,1701684115.4616697,-51.505484360410776
1726,0.08338590849833288,1701684116.173702,-51.395466464363516
1727,0.08338590849833288,1701684116.864465,-50.49234749455336
1728,0.08338590849833288,1701684117.5767496,-49.05837301587301
1729,0.08338590849833288,1701684118.2717404,-49.750955493308396
1730,0.08338590849833288,1701684118.9935114,-51.172903439153366
1731,0.08338590849833288,1701684119.8366263,-50.91934018051657
1732,0.08338590849833288,1701684120.657331,-49.96742219109867
1733,0.08338590849833288,1701684122.0344183,-49.885557500778056
1734,0.08338590849833288,1701684123.3124487,-48.306746809835005
1735,0.08338590849833288,1701684124.0323029,-50.13548941798939
1736,0.08338590849833288,1701684124.7236755,-50.89226851851849
1737,0.08338590849833288,1701684125.4446664,-50.28026455026453
1738,0.08338590849833288,1701684126.2211974,-51.99417016806718
